#,Region,District,Jan-2019,Feb-2019,Mar-2019,Apr-2019,May-2019,Jun-2019
,,,,,,,,
1,Awdal,Borama,3.393,3.073,6.737,27.679,91.324,27.788
2,Awdal,Baki,4.812,1.988,2.224,14.493,56.926,13.948
3,Awdal,Lughaye,5.716,2.414,3.365,4.464,19.881,5.389
4,Awdal,Zeylac,5.328,3.555,4.568,5.559,28.604,7.005
5,Woqooyi Galbeed,Hargeysa,1.911,2.223,3.951,19.273,83.44,46.31
6,Woqooyi Galbeed,Berbera,3.337,0.72,0.872,18.831,69.473,11.598
7,Woqooyi Galbeed,Gebiley,1.816,2.337,4.007,29.172,99.142,34.313
8,Togdheer,Burco,1.776,1.898,4.118,16.573,104.722,46.051
9,Togdheer,Buuhoodle,0.904,1.235,4.983,16.062,99.586,22.698
10,Togdheer,Owdweyne,2.13,2.183,5.529,10.305,112.579,67.299
11,Togdheer,Sheikh,2.29,2.35,2.82,24.732,110.544,38.032
12,Sool,Laas Caanood,0.959,0.607,2.306,6.642,85.134,9.18
13,Sool,Caynabo,1.809,1.23,3.052,19.672,96.718,46.037
14,Sool,Taleex,0.764,0.686,3.662,5.753,36.927,14.709
15,Sool,Xudun,1.333,0.476,1.509,11.901,67.74,29.432
16,Sanaag,Ceerigaabo,2.425,1.753,8.588,10.981,51.357,41.62
17,Sanaag,Ceel Afweyn,2.581,1.468,2.15,20.04,77.437,51.611
18,Sanaag,Laasqoray,0.406,0.971,5.449,6.827,36.595,21.854
19,Bari,Bossaso,0.561,0.69,2.124,7.816,18.801,17.358
20,Bari,Bandarbeyla,2.093,0.336,1.714,5.136,29.958,9.931
21,Bari,Caluula,1.344,0.186,1.397,3.247,9.46,3.403
22,Bari,Iskushuban,0.912,0.236,1.568,4.804,13.358,6.814
23,Bari,Qandala,0.722,0.693,2.436,10.724,15.779,13.143
24,Bari,Qardho,0.275,0.564,3.434,5.491,45.565,15.43
25,Nugaal,Garoowe,1.996,0.436,2.658,4.016,68.587,10.242
26,Nugaal,Burtinle,1.12,0.655,3.838,5.296,106.072,3.811
27,Nugaal,Eyl,3.144,0.274,2.793,6.906,70.741,15.864
28,Mudug,Gaalkacyo,0.498,0.497,2.514,10.103,83.828,4.097
29,Mudug,Galdogob,0.264,0.484,2.913,13.752,101.601,6.939
30,Mudug,Hobyo,0.991,0.696,8.014,12.393,61.27,4.804
31,Mudug,Jariiban,1.358,0.503,4.449,9.75,59.307,4.775
32,Mudug,Xarardheere,4.78,1.712,19.733,15.979,105.308,4.224
33,Galgaduud,Dhuusamarreeb,2.268,0.91,11.02,11.996,89.924,1.196
34,Galgaduud,Cabudwaaq,1.152,1.69,7.253,11.958,109.798,2.969
35,Galgaduud,Cadaado,2.118,0.689,4.41,12.756,78.369,2.703
36,Galgaduud,Ceel Buur,4.205,1.068,11.329,16.269,93.483,1.817
37,Galgaduud,Ceel Dheer,5.949,1.18,18.725,22.328,68.81,7.363
38,Hiraan,Belet Weyne,0.927,0.745,4.307,17.698,106.056,2.853
39,Hiraan,Bulo Burto,1.915,0.853,5.452,26.806,106.241,5.844
40,Hiraan,Jalalaqsi,2.155,1.159,4.419,26.152,78.164,7.071
41,Middle Shabelle,Jowhar,1.713,1.099,6.481,23.189,63.251,6.264
42,Middle Shabelle,Adan Yabaal,2.563,1.118,18.09,26.371,62.805,8.236
43,Middle Shabelle,Balcad,1.267,0.72,6.464,22.396,52.053,9.64
44,Middle Shabelle,Cadale,1.768,1.221,13.482,17.108,60.703,10.539
45,Banadir,Mogadishu,0.546,0.776,2.142,17.386,44.574,11.698
46,Lower Shabelle,Marka,0.856,0.206,3.704,18.216,30.895,15.084
47,Lower Shabelle,Afgooye,1.085,0.552,6.58,30.456,54.952,11.208
