#,Region,District,Jan-2021,Feb-2021,Mar-2021,Apr-2021,May-2021,Jun-2021
,,,,,,,,
1,Awdal,Borama,0.232,0.174,0.168,0.151,0.298,0.314
2,Awdal,Baki,0.237,0.158,0.149,0.127,0.215,0.21
3,Awdal,Lughaye,0.19,0.128,0.122,0.103,0.141,0.147
4,Awdal,Zeylac,0.161,0.127,0.118,0.102,0.145,0.142
5,Woqooyi Galbeed,Hargeysa,0.166,0.15,0.15,0.149,0.269,0.249
6,Woqooyi Galbeed,Berbera,0.193,0.156,0.133,0.121,0.148,0.138
7,Woqooyi Galbeed,Gebiley,0.222,0.172,0.173,0.156,0.31,0.317
8,Togdheer,Burco,0.179,0.174,0.171,0.187,0.325,0.308
9,Togdheer,Buuhoodle,0.174,0.176,0.181,0.191,0.364,0.344
10,Togdheer,Owdweyne,0.171,0.165,0.16,0.173,0.308,0.268
11,Togdheer,Sheikh,0.263,0.205,0.181,0.172,0.325,0.26
12,Sool,Laas Caanood,0.136,0.137,0.137,0.145,0.261,0.196
13,Sool,Caynabo,0.162,0.151,0.148,0.153,0.307,0.273
14,Sool,Taleex,0.134,0.129,0.127,0.129,0.195,0.166
15,Sool,Xudun,0.133,0.127,0.126,0.128,0.272,0.204
16,Sanaag,Ceerigaabo,0.174,0.142,0.144,0.134,0.24,0.229
17,Sanaag,Ceel Afweyn,0.202,0.173,0.154,0.146,0.224,0.202
18,Sanaag,Laasqoray,0.221,0.187,0.174,0.156,0.223,0.218
19,Bari,Bossaso,0.216,0.179,0.165,0.159,0.183,0.189
20,Bari,Bandarbeyla,0.177,0.153,0.14,0.136,0.152,0.145
21,Bari,Caluula,0.329,0.27,0.225,0.191,0.207,0.199
22,Bari,Iskushuban,0.207,0.168,0.156,0.146,0.162,0.156
23,Bari,Qandala,0.289,0.227,0.201,0.186,0.23,0.219
24,Bari,Qardho,0.147,0.139,0.131,0.133,0.177,0.168
25,Nugaal,Garoowe,0.138,0.136,0.131,0.137,0.194,0.172
26,Nugaal,Burtinle,0.171,0.176,0.18,0.182,0.316,0.229
27,Nugaal,Eyl,0.192,0.167,0.159,0.154,0.211,0.172
28,Mudug,Gaalkacyo,0.166,0.174,0.185,0.175,0.278,0.213
29,Mudug,Galdogob,0.175,0.181,0.193,0.185,0.356,0.214
30,Mudug,Hobyo,0.159,0.174,0.173,0.166,0.228,0.181
31,Mudug,Jariiban,0.161,0.173,0.171,0.164,0.237,0.186
32,Mudug,Xarardheere,0.184,0.205,0.197,0.2,0.228,0.215
33,Galgaduud,Dhuusamarreeb,0.167,0.192,0.205,0.205,0.356,0.259
34,Galgaduud,Cabudwaaq,0.175,0.193,0.201,0.203,0.369,0.283
35,Galgaduud,Cadaado,0.165,0.179,0.189,0.187,0.301,0.242
36,Galgaduud,Ceel Buur,0.179,0.207,0.212,0.235,0.313,0.25
37,Galgaduud,Ceel Dheer,0.209,0.206,0.203,0.251,0.262,0.284
38,Hiraan,Belet Weyne,0.171,0.198,0.213,0.229,0.438,0.314
