#,Region,District,Jul-2021,Aug-2021,Sep-2021,Oct-2021,Nov-2021,Dec-2021
,,,,,,,,
1,Awdal,Borama,0.208,0.306,0.29,0.278,0.235,0.198
2,Awdal,Baki,0.13,0.173,0.173,0.176,0.168,0.159
3,Awdal,Lughaye,0.095,0.111,0.108,0.113,0.123,0.123
4,Awdal,Zeylac,0.097,0.125,0.121,0.122,0.128,0.131
5,Woqooyi Galbeed,Hargeysa,0.167,0.187,0.222,0.249,0.202,0.179
6,Woqooyi Galbeed,Berbera,0.101,0.118,0.121,0.136,0.139,0.143
7,Woqooyi Galbeed,Gebiley,0.204,0.277,0.317,0.308,0.236,0.207
8,Togdheer,Burco,0.167,0.181,0.204,0.25,0.202,0.193
9,Togdheer,Buuhoodle,0.173,0.197,0.199,0.275,0.198,0.195
10,Togdheer,Owdweyne,0.16,0.175,0.204,0.235,0.194,0.176
11,Togdheer,Sheikh,0.146,0.194,0.215,0.313,0.294,0.251
12,Sool,Laas Caanood,0.134,0.143,0.144,0.202,0.151,0.142
13,Sool,Caynabo,0.14,0.158,0.172,0.238,0.176,0.164
14,Sool,Taleex,0.129,0.128,0.131,0.179,0.156,0.136
15,Sool,Xudun,0.132,0.144,0.148,0.202,0.145,0.138
16,Sanaag,Ceerigaabo,0.145,0.145,0.162,0.209,0.189,0.156
17,Sanaag,Ceel Afweyn,0.132,0.147,0.159,0.207,0.177,0.162
18,Sanaag,Laasqoray,0.158,0.161,0.177,0.211,0.209,0.191
19,Bari,Bossaso,0.154,0.157,0.167,0.185,0.184,0.178
20,Bari,Bandarbeyla,0.129,0.127,0.129,0.148,0.149,0.151
21,Bari,Caluula,0.176,0.172,0.19,0.196,0.21,0.266
22,Bari,Iskushuban,0.138,0.133,0.153,0.162,0.166,0.173
23,Bari,Qandala,0.174,0.17,0.197,0.217,0.224,0.225
24,Bari,Qardho,0.131,0.129,0.138,0.174,0.159,0.148
25,Nugaal,Garoowe,0.128,0.13,0.131,0.157,0.141,0.135
26,Nugaal,Burtinle,0.164,0.166,0.165,0.193,0.189,0.174
27,Nugaal,Eyl,0.145,0.144,0.145,0.162,0.165,0.189
28,Mudug,Gaalkacyo,0.156,0.174,0.168,0.175,0.198,0.17
29,Mudug,Galdogob,0.17,0.19,0.185,0.185,0.217,0.177
30,Mudug,Hobyo,0.144,0.159,0.152,0.163,0.197,0.176
31,Mudug,Jariiban,0.15,0.156,0.154,0.163,0.169,0.223
32,Mudug,Xarardheere,0.138,0.167,0.168,0.176,0.26,0.206
33,Galgaduud,Dhuusamarreeb,0.181,0.194,0.196,0.208,0.296,0.192
34,Galgaduud,Cabudwaaq,0.188,0.199,0.201,0.207,0.299,0.193
35,Galgaduud,Cadaado,0.159,0.192,0.178,0.187,0.236,0.177
36,Galgaduud,Ceel Buur,0.172,0.197,0.198,0.201,0.305,0.201
37,Galgaduud,Ceel Dheer,0.147,0.184,0.2,0.184,0.344,0.24
38,Hiraan,Belet Weyne,0.205,0.208,0.222,0.211,0.334,0.197
39,Hiraan,Bulo Burto,0.206,0.226,0.232,0.239,0.457,0.215
40,Hiraan,Jalalaqsi,0.23,0.258,0.239,0.253,0.453,0.291
41,Middle Shabelle,Jowhar,0.274,0.276,0.253,0.311,0.511,0.367
42,Middle Shabelle,Adan Yabaal,0.164,0.202,0.21,0.203,0.452,0.283
43,Middle Shabelle,Balcad,0.335,0.382,0.324,0.353,0.413,0.38
44,Middle Shabelle,Cadale,0.204,0.249,0.193,0.24,0.425,0.308
45,Banadir,Mogadishu,0.187,0.205,0.253,0.227,0.219,0.224
46,Lower Shabelle,Marka,0.444,0.517,0.365,0.472,0.406,0.49
47,Lower Shabelle,Afgooye,0.303,0.305,0.267,0.289,0.362,0.355
48,Lower Shabelle,Baraawe,0.404,0.361,0.253,0.376,0.275,0.293
49,Lower Shabelle,Kurtunwaarey,0.506,0.414,0.355,0.466,0.507,0.574
50,Lower Shabelle,Qoryooley,0.447,0.36,0.321,0.44,0.456,0.528
51,Lower Shabelle,Sablaale,0.528,0.422,0.379,0.459,0.504,0.555
52,Lower Shabelle,Wanla Weyn,0.234,0.229,0.221,0.244,0.443,0.316
