#,Region,District,Jul-2002,Aug-2002,Sep-2002,Oct-2002,Nov-2002,Dec-2002
,,,,,,,,
1,Gedo,Baardheere,1.51,1.74,1.79,3.53,3.34,1.34
2,Gedo,Luuq,1,1,1,1,1,1
3,Hiraan,Belet Weyne,2.43,3.4,3.62,3.94,3.18,2.63
4,Hiraan,Bulo Burto,1.83,3.27,3.62,4.84,3.68,2.1
5,Middle Shabelle,Jowhar,1.7,3.8,3.95,4.85,4.6,1.45
